Num Est,Año Est,Sexo,Depart Code,Depart Name,Prog Code,Prog Name,GPA,Muni,Año Cred,Prog Type
841-17-5187,5,F,SO,Sistemas de Oficina,SOFI,Sistemas de Oficina,352,BAYAMON,CUA,Bachillerato
841-17-5238,5,F,AE,Administración de Empresas,CONT,Contabilidad,324,TOA BAJA,CUA,Bachillerato
841-17-5324,5,F,CN,Biología,BIOG,Biología General,349,TOA ALTA,CUA,Bachillerato
841-17-5332,5,F,EF,Educación Física,EFEE,Educación Física Especial y E;emental,347,BAYAMON,CUA,Bachillerato
841-17-5390,5,M,AE,Administración de Empresas,CONT,Contabilidad,323,SAN JUAN,TER,Bachillerato
841-17-5392,5,F,AE,Administración de Empresas,CONT,Contabilidad,298,BAYAMON,CNB,Bachillerato
841-17-5401,5,M,AE,Administración de Empresas,FINA,Finanzas,232,BAYAMON,CUA,Bachillerato
841-17-5402,5,M,CN,Biología,BHUM,Biología Enfoque Humano,314,BAYAMON,CUA,Bachillerato
841-17-5406,5,F,AE,Administración de Empresas,MERC,Mercadeo,302,COROZAL,CUA,Bachillerato
841-17-5482,5,F,EF,Educación Física,EFEE,Educación Física Especial y E;emental,376,SAN JUAN,CUA,Bachillerato
841-17-5527,5,F,AE,Administración de Empresas,GERE,Gerencia,321,DORADO,CUA,Bachillerato
841-17-5600,5,F,CN,Biología,BIOG,Biología General,351,VEGA BAJA,CUA,Bachillerato
841-17-5606,5,F,AE,Administración de Empresas,CONT,Contabilidad,339,TOA ALTA,CUA,Bachillerato
841-17-5607,5,M,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,303,SAN LORENZO,CUA,Bachillerato
841-17-5625,5,F,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,267,BAYAMON,SEG,Bachillerato
841-17-5714,5,F,EF,Educación Física,EFEE,Educación Física Especial y E;emental,281,NARANJITO,CUA,Bachillerato
841-17-5814,5,M,TI,Ingeniería,GEMA,Gerencia de Materiales,333,TRUJILLO ALTO,CUA,Bachillerato
841-17-5850,5,F,AE,Administración de Empresas,GERE,Gerencia,281,VEGA ALTA,CUA,Bachillerato
841-17-5852,5,M,AE,Administración de Empresas,CONT,Contabilidad,290,CAGUAS,CUA,Bachillerato
841-17-5861,5,F,CN,Biología,BHUM,Biología Enfoque Humano,334,BAYAMON,CUA,Bachillerato
841-17-5875,5,M,AE,Administración de Empresas,GERE,Gerencia,262,BAYAMON,TER,Bachillerato
841-17-5882,5,F,EF,Educación Física,EFEE,Educación Física Especial y E;emental,361,COROZAL,CUA,Bachillerato
841-17-5894,5,F,AE,Administración de Empresas,CONT,Contabilidad,341,COROZAL,CUA,Bachillerato
841-17-5897,5,M,AE,Administración de Empresas,CONT,Contabilidad,246,SAN JUAN,CUA,Bachillerato
841-17-5932,5,F,AE,Administración de Empresas,CONT,Contabilidad,350,TOA BAJA,CUA,Bachillerato
841-17-5937,5,M,AE,Administración de Empresas,MERC,Mercadeo,355,CAGUAS,CUA,Bachillerato
841-17-5940,5,M,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,198,CAGUAS,SEG,Bachillerato
841-17-5948,5,M,AE,Administración de Empresas,FINA,Finanzas,308,BAYAMON,CUA,Bachillerato
841-17-5973,5,F,AE,Administración de Empresas,CONT,Contabilidad,224,BAYAMON,SEG,Bachillerato
841-17-5988,5,F,CN,Biología,BHUM,Biología Enfoque Humano,299,CAROLINA,CUA,Bachillerato
841-17-6022,5,M,CN,Biología,BIOG,Biología General,374,BAYAMON,CUA,Bachillerato
841-17-6083,5,F,CN,Biología,BHUM,Biología Enfoque Humano,366,BAYAMON,CUA,Bachillerato
841-17-6097,5,M,TI,Ingeniería,GEMA,Gerencia de Materiales,319,BAYAMON,CUA,Bachillerato
841-17-6122,5,F,SO,Sistemas de Oficina,SOFI,Sistemas de Oficina,267,TOA ALTA,CUA,Bachillerato
841-17-6148,5,F,AE,Administración de Empresas,GERE,Gerencia,355,DORADO,CUA,Bachillerato
841-17-6157,5,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,348,TOA ALTA,CUA,Bachillerato
841-17-6166,5,F,CN,Biología,BHUM,Biología Enfoque Humano,366,DORADO,CUA,Bachillerato
841-17-6178,5,M,AE,Administración de Empresas,MERC,Mercadeo,333,BAYAMON,CUA,Bachillerato
841-17-6188,5,M,CC,Ciencias de Computadoras,SINF,Sistemas de Información,322,BAYAMON,CUA,Bachillerato
841-17-6197,5,M,AE,Administración de Empresas,CONT,Contabilidad,295,COROZAL,CUA,Bachillerato
841-17-6203,5,M,AE,Administración de Empresas,GERE,Gerencia,237,TOA BAJA,TER,Bachillerato
841-17-6243,5,M,AE,Administración de Empresas,MERC,Mercadeo,235,GUAYNABO,CUA,Bachillerato
841-17-6256,5,F,CN,Biología,BHUM,Biología Enfoque Humano,342,VEGA ALTA,CUA,Bachillerato
841-17-6322,5,M,CC,Ciencias de Computadoras,SINF,Sistemas de Información,328,TOA ALTA,CUA,Bachillerato
841-17-6342,5,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,364,CATANO,CUA,Bachillerato
841-17-6406,5,M,CN,Biología,BHUM,Biología Enfoque Humano,342,TOA ALTA,CUA,Bachillerato
841-17-6411,5,F,CN,Biología,BIOG,Biología General,273,BAYAMON,CUA,Bachillerato
841-17-6415,5,M,AE,Administración de Empresas,FINA,Finanzas,318,SAN JUAN,CUA,Bachillerato
841-17-6424,5,M,EF,Educación Física,EFEE,Educación Física Especial y E;emental,331,BAYAMON,CUA,Bachillerato
841-17-6432,5,M,CN,Biología,BHUM,Biología Enfoque Humano,325,GUAYNABO,CUA,Bachillerato
841-17-6435,5,M,CC,Ciencias de Computadoras,CCOM,Ciencias de Cómputos,332,SAN JUAN,CUA,Bachillerato
841-17-6447,5,M,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,271,GUAYNABO,TER,Bachillerato
841-17-6493,5,M,AE,Administración de Empresas,CONT,Contabilidad,305,BAYAMON,CUA,Bachillerato
841-17-6512,5,F,AE,Administración de Empresas,CONT,Contabilidad,341,TOA BAJA,CUA,Bachillerato
841-17-6575,5,F,CN,Biología,BHUM,Biología Enfoque Humano,343,BAYAMON,CUA,Bachillerato
841-17-6583,5,F,CN,Biología,BIOG,Biología General,275,TOA BAJA,CUA,Bachillerato
841-17-6609,5,F,CN,Biología,BHUM,Biología Enfoque Humano,338,SAN JUAN,CUA,Bachillerato
841-17-6643,5,M,AE,Administración de Empresas,FINA,Finanzas,282,SAN JUAN,CUA,Bachillerato
841-17-6685,5,M,AE,Administración de Empresas,GERE,Gerencia,276,BAYAMON,CUA,Bachillerato
841-17-6710,5,F,AE,Administración de Empresas,MERC,Mercadeo,271,AGUAS BUENAS,CUA,Bachillerato
841-17-6716,5,M,CC,Ciencias de Computadoras,SINF,Sistemas de Información,270,SAN JUAN,TER,Bachillerato
841-17-6718,5,M,CN,Biología,BIOG,Biología General,299,BAYAMON,CUA,Bachillerato
841-17-6743,5,F,CN,Biología,BIOG,Biología General,337,TRUJILLO ALTO,CUA,Bachillerato
841-17-6764,5,F,SO,Sistemas de Oficina,SOFI,Sistemas de Oficina,342,DORADO,CUA,Bachillerato
841-17-6855,5,M,AE,Administración de Empresas,FINA,Finanzas,296,BAYAMON,TER,Bachillerato
841-17-6943,5,M,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,277,AGUAS BUENAS,CUA,Bachillerato
841-17-6972,5,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,346,BAYAMON,CUA,Bachillerato
841-17-6981,5,M,EF,Educación Física,EFEE,Educación Física Especial y E;emental,344,BAYAMON,TER,Bachillerato
841-17-7012,5,M,CN,Biología,BHUM,Biología Enfoque Humano,311,BARCELONETA,CUA,Bachillerato
841-17-7060,5,M,CN,Biología,BHUM,Biología Enfoque Humano,267,BAYAMON,CUA,Bachillerato
841-17-7152,5,M,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,228,TOA ALTA,TER,Bachillerato
841-17-7163,5,M,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,269,CAYEY,SEG,Bachillerato
841-17-7171,5,M,CC,Ciencias de Computadoras,CCOM,Ciencias de Cómputos,266,BAYAMON,TER,Bachillerato
841-17-7183,5,F,EF,Educación Física,EFEE,Educación Física Especial y E;emental,230,BAYAMON,CUA,Bachillerato
841-17-7196,5,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,348,TOA BAJA,CUA,Bachillerato
841-17-7247,5,F,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,348,SAN JUAN,CUA,Bachillerato
841-17-7252,5,M,AE,Administración de Empresas,CONT,Contabilidad,357,LARES,CUA,Bachillerato
841-17-7253,5,M,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,298,BAYAMON,CUA,Bachillerato
841-17-7264,5,F,AE,Administración de Empresas,MERC,Mercadeo,382,VEGA ALTA,CUA,Bachillerato
841-17-7283,5,F,AE,Administración de Empresas,MERC,Mercadeo,353,TOA ALTA,CUA,Bachillerato
841-17-7300,5,F,CN,Biología,BIOG,Biología General,272,CAROLINA,CUA,Bachillerato
841-17-7304,5,M,AE,Administración de Empresas,FINA,Finanzas,276,SAN JUAN,TER,Bachillerato
841-17-7338,5,M,CN,Biología,BHUM,Biología Enfoque Humano,296,TRUJILLO ALTO,CUA,Bachillerato
841-17-7374,5,M,CN,Biología,BHUM,Biología Enfoque Humano,230,GUAYNABO,TER,Bachillerato
841-17-7391,5,M,AE,Administración de Empresas,MERC,Mercadeo,285,CIDRA,CUA,Bachillerato
841-17-7457,5,M,CN,Biología,BIOG,Biología General,365,NARANJITO,CUA,Bachillerato
841-17-7518,5,M,TI,Ingeniería,GEMA,Gerencia de Materiales,255,BAYAMON,TER,Bachillerato
841-17-7558,5,F,AE,Administración de Empresas,FINA,Finanzas,294,BAYAMON,CUA,Bachillerato
841-17-7584,5,M,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,300,SAN JUAN,TER,Bachillerato
841-17-7619,5,F,CN,Biología,BIOG,Biología General,355,TOA ALTA,CUA,Bachillerato
841-17-7674,5,M,AE,Administración de Empresas,CONT,Contabilidad,289,TOA ALTA,CUA,Bachillerato
841-17-7705,5,M,AE,Administración de Empresas,FINA,Finanzas,347,VEGA ALTA,CUA,Bachillerato
841-17-7739,5,M,CN,Biología,BHUM,Biología Enfoque Humano,286,TOA ALTA,CUA,Bachillerato
841-17-7763,5,M,CN,Biología,BIOG,Biología General,400,BAYAMON,CUA,Bachillerato
841-17-7790,5,F,AE,Administración de Empresas,GERE,Gerencia,333,VEGA ALTA,CUA,Bachillerato
841-17-7796,5,F,AE,Administración de Empresas,GERE,Gerencia,345,GUAYNABO,CUA,Bachillerato
841-17-7821,5,F,CN,Biología,BHUM,Biología Enfoque Humano,303,BAYAMON,CUA,Bachillerato
841-17-7826,5,M,CC,Ciencias de Computadoras,CCOM,Ciencias de Cómputos,288,SAN JUAN,CUA,Bachillerato
841-17-7878,5,M,CN,Biología,BIOG,Biología General,355,DORADO,CUA,Bachillerato
841-17-7881,5,F,EF,Educación Física,EFEE,Educación Física Especial y E;emental,253,ISABELA,CUA,Bachillerato
841-17-7926,5,M,AE,Administración de Empresas,GERE,Gerencia,321,CATANO,CUA,Bachillerato
841-17-7991,5,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,299,MANATI,CUA,Bachillerato
841-17-8029,5,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,244,BAYAMON,CUA,Bachillerato
841-17-8049,5,M,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,225,BAYAMON,SEG,Bachillerato
841-17-8059,5,F,CN,Biología,BIOG,Biología General,276,GUAYNABO,CUA,Bachillerato
841-17-8094,5,M,CN,Biología,BHUM,Biología Enfoque Humano,279,TOA ALTA,CUA,Bachillerato
841-17-8185,5,F,EF,Educación Física,EFEE,Educación Física Especial y E;emental,400,TOA BAJA,CUA,Bachillerato
841-17-8218,5,F,CN,Biología,BIOG,Biología General,329,BAYAMON,CUA,Bachillerato
841-17-8227,5,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,359,BAYAMON,CUA,Bachillerato
841-17-8228,5,M,AE,Administración de Empresas,CONT,Contabilidad,308,BAYAMON,CUA,Bachillerato
841-17-8234,5,F,AE,Administración de Empresas,MERC,Mercadeo,343,SAN JUAN,CUA,Bachillerato
841-17-8245,5,F,AE,Administración de Empresas,MERC,Mercadeo,246,BAYAMON,CUA,Bachillerato
841-17-8263,5,F,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,343,GUAYNABO,CUA,Bachillerato
841-17-8339,5,F,AE,Administración de Empresas,MERC,Mercadeo,236,TOA BAJA,CUA,Bachillerato
841-17-8354,5,M,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,238,BAYAMON,TER,Bachillerato
841-17-8375,5,F,CN,Biología,BHUM,Biología Enfoque Humano,331,TOA ALTA,CUA,Bachillerato
841-17-8434,5,F,AE,Administración de Empresas,CONT,Contabilidad,348,BAYAMON,CUA,Bachillerato
841-17-8520,5,F,CN,Biología,BHUM,Biología Enfoque Humano,344,MOROVIS,CUA,Bachillerato
841-17-8528,5,F,AE,Administración de Empresas,GERE,Gerencia,221,CATANO,TER,Bachillerato
841-17-8598,5,M,AE,Administración de Empresas,GERE,Gerencia,364,TOA BAJA,CUA,Bachillerato
841-17-8671,5,F,CN,Biología,BHUM,Biología Enfoque Humano,383,NARANJITO,CUA,Bachillerato
841-17-8679,5,M,AE,Administración de Empresas,FINA,Finanzas,320,BAYAMON,CUA,Bachillerato
841-17-8701,5,F,CN,Biología,BIOG,Biología General,328,TOA ALTA,CUA,Bachillerato
841-17-8704,5,F,AE,Administración de Empresas,MERC,Mercadeo,309,TOA ALTA,CUA,Bachillerato
841-17-8716,5,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,387,BAYAMON,CUA,Bachillerato
841-17-8799,5,F,CN,Biología,BHUM,Biología Enfoque Humano,358,GUAYNABO,CUA,Bachillerato
841-17-8806,5,M,AE,Administración de Empresas,FINA,Finanzas,287,GUAYNABO,CUA,Bachillerato
841-17-8843,5,M,AE,Administración de Empresas,MERC,Mercadeo,337,CAROLINA,CUA,Bachillerato
841-17-8890,5,F,CN,Biología,BHUM,Biología Enfoque Humano,345,BAYAMON,CUA,Bachillerato
841-17-8902,5,F,CC,Ciencias de Computadoras,CCOM,Ciencias de Cómputos,296,CAGUAS,CUA,Bachillerato
841-17-8954,5,M,CN,Biología,BIOG,Biología General,350,VEGA BAJA,CUA,Bachillerato
841-17-8988,5,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,332,TOA ALTA,TER,Bachillerato
841-17-9009,5,F,TI,Ingeniería,GEMA,Gerencia de Materiales,390,BAYAMON,CUA,Bachillerato
841-17-9011,5,F,CN,Biología,BHUM,Biología Enfoque Humano,341,TOA BAJA,CUA,Bachillerato
841-17-9038,5,M,CN,Biología,BHUM,Biología Enfoque Humano,366,TOA ALTA,CUA,Bachillerato
841-17-9174,5,F,EF,Educación Física,EFEE,Educación Física Especial y E;emental,322,TOA ALTA,CUA,Bachillerato
841-17-9205,5,F,AE,Administración de Empresas,GERE,Gerencia,286,COROZAL,CUA,Bachillerato
841-17-9234,5,M,CN,Biología,BHUM,Biología Enfoque Humano,332,GUAYNABO,CUA,Bachillerato
841-17-9240,5,F,AE,Administración de Empresas,CONT,Contabilidad,323,BAYAMON,CNB,Bachillerato
841-17-9290,5,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,345,SAN JUAN,CUA,Bachillerato
841-17-9324,5,M,CN,Biología,BHUM,Biología Enfoque Humano,325,BAYAMON,CUA,Bachillerato
841-17-9327,5,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,234,GUAYNABO,TER,Bachillerato
841-17-9332,5,F,EF,Educación Física,EFEE,Educación Física Especial y E;emental,396,SAN JUAN,TER,Bachillerato
841-17-9348,5,M,CN,Biología,BIOG,Biología General,328,MANATI,CUA,Bachillerato
841-17-9362,5,F,AE,Administración de Empresas,CONT,Contabilidad,342,BAYAMON,CUA,Bachillerato
841-17-9391,5,M,EF,Educación Física,EFEE,Educación Física Especial y E;emental,357,BAYAMON,CUA,Bachillerato
841-17-9401,5,M,CN,Biología,BIOG,Biología General,274,TOA BAJA,CUA,Bachillerato
841-17-9420,5,F,CN,Biología,BHUM,Biología Enfoque Humano,354,TOA BAJA,CUA,Bachillerato
841-17-9450,5,F,EF,Educación Física,EFEE,Educación Física Especial y E;emental,395,COROZAL,CUA,Bachillerato
841-17-9472,5,F,SO,Sistemas de Oficina,SOFI,Sistemas de Oficina,270,NARANJITO,TER,Bachillerato
841-17-9495,5,M,TI,Ingeniería,GEMA,Gerencia de Materiales,272,CAROLINA,CUA,Bachillerato
841-17-9496,5,M,AE,Administración de Empresas,GERE,Gerencia,271,TOA ALTA,TER,Bachillerato
841-17-9527,5,M,AE,Administración de Empresas,CONT,Contabilidad,297,DORADO,CUA,Bachillerato
841-17-9576,5,F,CN,Biología,BHUM,Biología Enfoque Humano,356,TOA ALTA,CUA,Bachillerato
841-17-9601,5,F,AE,Administración de Empresas,CONT,Contabilidad,339,SAN JUAN,CUA,Bachillerato
841-17-9640,5,M,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,374,CAROLINA,CUA,Bachillerato
841-17-9648,5,F,AE,Administración de Empresas,FINA,Finanzas,334,BAYAMON,CUA,Bachillerato
841-17-9730,5,F,CN,Biología,BHUM,Biología Enfoque Humano,369,TOA ALTA,CUA,Bachillerato
841-17-9826,5,M,CN,Biología,BHUM,Biología Enfoque Humano,345,VEGA BAJA,CUA,Bachillerato
841-17-9850,5,F,CC,Ciencias de Computadoras,SINF,Sistemas de Información,296,CAGUAS,TER,Bachillerato
841-17-9952,5,M,AE,Administración de Empresas,CONT,Contabilidad,278,BAYAMON,CUA,Bachillerato
841-17-9954,5,M,CC,Ciencias de Computadoras,CCOM,Ciencias de Cómputos,306,BAYAMON,CUA,Bachillerato
841-17-9989,5,F,AE,Administración de Empresas,FINA,Finanzas,255,BAYAMON,CUA,Bachillerato
841-17-9997,5,M,AE,Administración de Empresas,CONT,Contabilidad,275,TOA BAJA,CUA,Bachillerato
841-18-0021,4,M,AE,Administración de Empresas,CONT,Contabilidad,265,DORADO,TER,Bachillerato
841-18-0063,4,M,AE,Administración de Empresas,CONT,Contabilidad,282,SAN JUAN,TER,Bachillerato
841-18-0120,4,F,AE,Administración de Empresas,CONT,Contabilidad,369,GUAYNABO,CUA,Bachillerato
841-18-0125,4,M,AE,Administración de Empresas,GERE,Gerencia,294,COROZAL,TER,Bachillerato
841-18-0156,4,M,EF,Educación Física,EFEE,Educación Física Especial y E;emental,310,BAYAMON,TER,Bachillerato
841-18-0178,4,F,CN,Biología,BHUM,Biología Enfoque Humano,318,COROZAL,CUA,Bachillerato
841-18-0219,4,F,CN,Biología,BHUM,Biología Enfoque Humano,350,DORADO,CUA,Bachillerato
841-18-0223,4,F,CN,Biología,BHUM,Biología Enfoque Humano,394,MOROVIS,CUA,Bachillerato
841-18-0241,4,F,SO,Sistemas de Oficina,SOFI,Sistemas de Oficina,273,CAGUAS,CUA,Bachillerato
841-18-0249,4,F,EF,Educación Física,EFEE,Educación Física Especial y E;emental,336,BAYAMON,CUA,Bachillerato
841-18-0259,4,M,AE,Administración de Empresas,CONT,Contabilidad,353,TRUJILLO ALTO,CUA,Bachillerato
841-18-0301,4,M,CC,Ciencias de Computadoras,CCOM,Ciencias de Cómputos,346,TOA BAJA,TER,Bachillerato
841-18-0312,4,M,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,282,LUQUILLO,TER,Bachillerato
841-18-0350,4,M,AE,Administración de Empresas,CONT,Contabilidad,314,CAGUAS,TER,Bachillerato
841-18-0358,4,F,CN,Biología,BIOG,Biología General,313,BAYAMON,TER,Bachillerato
841-18-0370,4,F,AE,Administración de Empresas,CONT,Contabilidad,299,BAYAMON,TER,Bachillerato
841-18-0403,4,M,AE,Administración de Empresas,MERC,Mercadeo,267,BAYAMON,TER,Bachillerato
841-18-0407,4,F,AE,Administración de Empresas,GERE,Gerencia,258,CAROLINA,TER,Bachillerato
841-18-0413,4,M,AE,Administración de Empresas,MERC,Mercadeo,205,TOA ALTA,SEG,Bachillerato
841-18-0432,4,M,AE,Administración de Empresas,MERC,Mercadeo,371,SAN JUAN,CUA,Bachillerato
841-18-0453,4,F,CN,Biología,BHUM,Biología Enfoque Humano,336,BAYAMON,CUA,Bachillerato
841-18-0496,4,M,CC,Ciencias de Computadoras,SICI,Ciencias de Computadoras,231,TOA ALTA,SEG,Bachillerato
841-18-0513,4,F,AE,Administración de Empresas,CONT,Contabilidad,379,VEGA BAJA,CUA,Bachillerato
841-18-0559,4,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,192,BAYAMON,TER,Bachillerato
841-18-0560,4,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,327,CATANO,TER,Bachillerato
841-18-0569,4,F,CN,Biología,BHUM,Biología Enfoque Humano,315,COROZAL,CUA,Bachillerato
841-18-0575,4,F,CN,Biología,BIOG,Biología General,364,COROZAL,CUA,Bachillerato
841-18-0577,4,M,CN,Biología,BHUM,Biología Enfoque Humano,329,TOA ALTA,TER,Bachillerato
841-18-0581,4,M,CN,Biología,BIOG,Biología General,295,NARANJITO,TER,Bachillerato
841-18-0609,4,M,AE,Administración de Empresas,FINA,Finanzas,320,TOA ALTA,TER,Bachillerato
841-18-0629,4,M,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,252,SAN JUAN,TER,Bachillerato
841-18-0652,4,F,AE,Administración de Empresas,CONT,Contabilidad,303,SAN JUAN,TER,Bachillerato
841-18-0708,4,M,AE,Administración de Empresas,CONT,Contabilidad,326,TRUJILLO ALTO,TER,Bachillerato
841-18-0721,4,F,CN,Biología,BIOG,Biología General,317,GUAYNABO,TER,Bachillerato
841-18-0722,4,M,AE,Administración de Empresas,MERC,Mercadeo,230,BAYAMON,SEG,Bachillerato
841-18-0726,4,M,CN,Biología,BHUM,Biología Enfoque Humano,341,VEGA BAJA,CUA,Bachillerato
841-18-0757,4,F,CN,Biología,BHUM,Biología Enfoque Humano,340,SAN JUAN,CUA,Bachillerato
841-18-0794,4,M,SO,Sistemas de Oficina,SOFI,Sistemas de Oficina,226,BAYAMON,TER,Bachillerato
841-18-0812,4,F,AE,Administración de Empresas,FINA,Finanzas,287,BAYAMON,CUA,Bachillerato
841-18-0819,4,M,EF,Educación Física,EFEE,Educación Física Especial y E;emental,321,TOA BAJA,TER,Bachillerato
841-18-0821,4,M,AE,Administración de Empresas,MERC,Mercadeo,256,BAYAMON,SEG,Bachillerato
841-18-0863,4,F,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,303,CAROLINA,TER,Bachillerato
841-18-0873,4,F,AE,Administración de Empresas,MERC,Mercadeo,346,TOA ALTA,TER,Bachillerato
841-18-0890,4,M,AE,Administración de Empresas,MERC,Mercadeo,259,TOA ALTA,TER,Bachillerato
841-18-0894,4,M,CN,Biología,BHUM,Biología Enfoque Humano,315,VEGA BAJA,CUA,Bachillerato
841-18-0904,4,F,CN,Biología,BIOG,Biología General,299,BAYAMON,CUA,Bachillerato
841-18-0913,4,F,CN,Biología,BIOG,Biología General,345,BAYAMON,CUA,Bachillerato
841-18-0968,4,M,AE,Administración de Empresas,CONT,Contabilidad,262,BAYAMON,TER,Bachillerato
841-18-0976,4,F,AE,Administración de Empresas,GERE,Gerencia,247,SAN JUAN,TNB,Bachillerato
841-18-0991,4,F,EF,Educación Física,EFEE,Educación Física Especial y E;emental,317,NARANJITO,CUA,Bachillerato
841-18-1003,4,F,CN,Biología,BHUM,Biología Enfoque Humano,320,GUAYNABO,CUA,Bachillerato
841-18-1066,4,M,AE,Administración de Empresas,MERC,Mercadeo,293,BAYAMON,TER,Bachillerato
841-18-1140,4,F,EF,Educación Física,EFEE,Educación Física Especial y E;emental,349,NARANJITO,CUA,Bachillerato
841-18-1159,4,F,CN,Biología,BHUM,Biología Enfoque Humano,359,BARRANQUITAS,CUA,Bachillerato
841-18-1199,4,M,AE,Administración de Empresas,MERC,Mercadeo,331,BAYAMON,CUA,Bachillerato
841-18-1209,4,F,EF,Educación Física,EFEE,Educación Física Especial y E;emental,372,RIO GRANDE,CUA,Bachillerato
841-18-1217,4,F,CN,Biología,BHUM,Biología Enfoque Humano,300,BAYAMON,TER,Bachillerato
841-18-1249,4,M,CN,Biología,BHUM,Biología Enfoque Humano,241,TOA BAJA,TER,Bachillerato
841-18-1270,4,F,CN,Biología,BIOG,Biología General,325,BAYAMON,CUA,Bachillerato
841-18-1312,4,M,AE,Administración de Empresas,MERC,Mercadeo,313,VEGA ALTA,TER,Bachillerato
841-18-1320,4,M,CN,Biología,BHUM,Biología Enfoque Humano,352,GUAYNABO,CUA,Bachillerato
841-18-1326,4,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,369,SABANA SECA,CUA,Bachillerato
841-18-1329,4,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,289,BAYAMON,TER,Bachillerato
841-18-1344,4,M,AE,Administración de Empresas,GERE,Gerencia,225,BAYAMON,TER,Bachillerato
841-18-1346,4,F,CN,Biología,BHUM,Biología Enfoque Humano,313,NARANJITO,CUA,Bachillerato
841-18-1362,4,F,AE,Administración de Empresas,MERC,Mercadeo,292,GUAYNABO,TER,Bachillerato
841-18-1373,4,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,368,BAYAMON,CUA,Bachillerato
841-18-1391,4,M,AE,Administración de Empresas,GERE,Gerencia,304,BAYAMON,TER,Bachillerato
841-18-1401,4,M,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,305,DORADO,TER,Bachillerato
841-18-1430,4,F,CN,Biología,BIOG,Biología General,382,TOA ALTA,TER,Bachillerato
841-18-1437,4,F,AE,Administración de Empresas,CONT,Contabilidad,253,TOA BAJA,TER,Bachillerato
841-18-1475,4,F,AE,Administración de Empresas,FINA,Finanzas,359,BAYAMON,TER,Bachillerato
841-18-1478,4,F,AE,Administración de Empresas,MERC,Mercadeo,293,BAYAMON,TER,Bachillerato
841-18-1482,4,M,CC,Ciencias de Computadoras,SINF,Sistemas de Información,279,BAYAMON,TER,Bachillerato
841-18-1483,4,F,CN,Biología,BHUM,Biología Enfoque Humano,275,COROZAL,TER,Bachillerato
841-18-1492,4,F,AE,Administración de Empresas,CONT,Contabilidad,305,SAN JUAN,CUA,Bachillerato
841-18-1497,4,M,CN,Biología,BIOG,Biología General,330,TOA ALTA,CUA,Bachillerato
841-18-1509,4,F,AE,Administración de Empresas,MERC,Mercadeo,320,BAYAMON,SEG,Bachillerato
841-18-1510,4,F,AE,Administración de Empresas,GERE,Gerencia,313,YABUCOA,TER,Bachillerato
841-18-1526,4,M,AE,Administración de Empresas,MERC,Mercadeo,343,DORADO,CUA,Bachillerato
841-18-1536,4,M,AE,Administración de Empresas,CONT,Contabilidad,230,BAYAMON,SEG,Bachillerato
841-18-1547,4,M,TI,Ingeniería,GEMA,Gerencia de Materiales,266,TOA BAJA,CUA,Bachillerato
841-18-1568,4,F,AE,Administración de Empresas,GERE,Gerencia,400,VEGA ALTA,CNB,Bachillerato
841-18-1577,4,F,CN,Biología,BIOG,Biología General,348,NARANJITO,TER,Bachillerato
841-18-1582,4,M,CC,Ciencias de Computadoras,SINF,Sistemas de Información,340,NARANJITO,TER,Bachillerato
841-18-1583,4,F,AE,Administración de Empresas,CONT,Contabilidad,279,BAYAMON,SEG,Bachillerato
